ID,Segment
TEST_75119,D
TEST_75120,D
TEST_75123,C
TEST_75124,C
TEST_75127,C
TEST_75136,D
TEST_75142,D
TEST_75145,D
TEST_75153,D
TEST_75164,D
TEST_75182,D
TEST_75195,D
TEST_75196,D
TEST_75202,D
TEST_75207,C
TEST_75220,D
TEST_75224,D
TEST_75229,C
TEST_75232,D
TEST_75248,D
TEST_75250,C
TEST_75252,D
TEST_75262,D
TEST_75266,C
TEST_75277,D
TEST_75283,D
TEST_75287,D
TEST_75288,D
TEST_75317,D
TEST_75319,D
TEST_75320,D
TEST_75332,C
TEST_75337,C
TEST_75349,C
TEST_75350,D
TEST_75357,C
TEST_75359,C
TEST_75364,D
TEST_75366,C
TEST_75372,D
TEST_75376,D
TEST_75384,D
TEST_75390,D
TEST_75391,C
TEST_75393,C
TEST_75402,D
TEST_75410,C
TEST_75417,C
TEST_75418,C
TEST_75419,C
TEST_75428,D
TEST_75429,D
TEST_75433,C
TEST_75436,D
TEST_75445,C
TEST_75446,D
TEST_75449,D
TEST_75451,D
TEST_75461,C
TEST_75462,C
TEST_75464,D
TEST_75470,D
TEST_75476,D
TEST_75484,D
TEST_75492,C
TEST_75501,C
TEST_75509,C
TEST_75511,C
TEST_75520,D
TEST_75524,C
TEST_75525,D
TEST_75527,D
TEST_75528,C
TEST_75537,D
TEST_75548,D
TEST_75556,D
TEST_75561,C
TEST_75563,D
TEST_75566,D
TEST_75567,D
TEST_75575,D
TEST_75584,D
TEST_75585,D
TEST_75587,C
TEST_75592,D
TEST_75593,D
TEST_75605,C
TEST_75609,D
TEST_75613,D
TEST_75614,C
TEST_75623,D
TEST_75625,D
TEST_75627,C
TEST_75631,C
TEST_75638,D
TEST_75640,C
TEST_75648,D
TEST_75655,C
TEST_75656,D
TEST_75673,C
TEST_75677,C
TEST_75682,C
TEST_75690,D
TEST_75701,D
TEST_75706,D
TEST_75708,D
TEST_75715,D
TEST_75722,C
TEST_75724,D
TEST_75725,D
TEST_75728,C
TEST_75729,D
TEST_75735,D
TEST_75740,C
TEST_75745,D
TEST_75747,D
TEST_75750,D
TEST_75753,D
TEST_75763,D
TEST_75765,D
TEST_75767,D
TEST_75770,D
TEST_75779,D
TEST_75783,C
TEST_75788,D
TEST_75793,C
TEST_75796,D
TEST_75806,D
TEST_75812,D
TEST_75815,D
TEST_75819,D
TEST_75828,C
TEST_75833,D
TEST_75835,D
TEST_75836,D
TEST_75837,D
TEST_75842,C
TEST_75850,D
TEST_75855,D
TEST_75860,D
TEST_75862,D
TEST_75863,D
TEST_75865,D
TEST_75877,D
TEST_75882,D
TEST_75884,D
TEST_75885,C
TEST_75887,D
TEST_75902,D
TEST_75913,C
TEST_75918,C
TEST_75924,D
TEST_75935,D
TEST_75940,C
TEST_75945,D
TEST_75947,D
TEST_75948,D
TEST_75961,D
TEST_75971,D
TEST_75978,D
TEST_75982,D
TEST_75984,D
TEST_75990,D
TEST_75994,D
TEST_75997,C
TEST_76000,D
TEST_76001,D
TEST_76008,D
TEST_76016,C
TEST_76019,D
TEST_76028,D
TEST_76030,C
TEST_76045,D
TEST_76054,D
TEST_76072,D
TEST_76084,C
TEST_76087,D
TEST_76091,D
TEST_76096,C
TEST_76100,D
TEST_76101,D
TEST_76107,D
TEST_76109,D
TEST_76125,D
TEST_76126,D
TEST_76130,D
TEST_76137,D
TEST_76144,D
TEST_76145,C
TEST_76153,C
TEST_76156,D
TEST_76157,D
TEST_76162,C
TEST_76164,D
TEST_76168,D
TEST_76174,C
TEST_76178,D
TEST_76181,D
TEST_76185,D
TEST_76194,D
TEST_76218,D
TEST_76223,C
TEST_76224,C
TEST_76226,C
TEST_76227,D
TEST_76234,D
TEST_76240,D
TEST_76241,D
TEST_76251,D
TEST_76252,D
TEST_76254,C
TEST_76256,D
TEST_76262,C
TEST_76273,D
TEST_76274,D
TEST_76285,D
TEST_76290,D
TEST_76294,D
TEST_76303,D
TEST_76311,D
TEST_76317,D
TEST_76319,D
TEST_76326,D
TEST_76329,D
TEST_76330,C
TEST_76332,D
TEST_76338,D
TEST_76339,D
TEST_76353,C
TEST_76370,D
TEST_76376,D
TEST_76379,C
TEST_76386,D
TEST_76387,D
TEST_76390,D
TEST_76393,D
TEST_76394,D
TEST_76401,C
TEST_76402,D
TEST_76415,D
TEST_76417,D
TEST_76421,C
TEST_76430,C
TEST_76432,C
TEST_76435,D
TEST_76450,D
TEST_76455,D
TEST_76457,D
TEST_76462,D
TEST_76482,D
TEST_76484,D
TEST_76490,C
TEST_76495,D
TEST_76508,D
TEST_76509,D
TEST_76513,D
TEST_76514,D
TEST_76519,D
TEST_76532,D
TEST_76533,C
TEST_76536,D
TEST_76547,C
TEST_76549,D
TEST_76552,D
TEST_76554,D
TEST_76560,D
TEST_76562,C
TEST_76563,C
TEST_76566,D
TEST_76580,C
TEST_76582,D
TEST_76600,C
TEST_76615,D
TEST_76616,D
TEST_76623,D
TEST_76628,D
TEST_76629,D
TEST_76631,D
TEST_76637,D
TEST_76645,C
TEST_76646,D
TEST_76649,D
TEST_76650,D
TEST_76671,D
TEST_76683,D
TEST_76689,D
TEST_76709,D
TEST_76713,D
TEST_76720,D
TEST_76722,D
TEST_76728,D
TEST_76729,D
TEST_76732,D
TEST_76734,D
TEST_76735,C
TEST_76741,D
TEST_76746,D
TEST_76749,D
TEST_76750,D
TEST_76752,D
TEST_76754,D
TEST_76755,D
TEST_76760,C
TEST_76771,D
TEST_76774,D
TEST_76776,D
TEST_76778,D
TEST_76785,C
TEST_76810,D
TEST_76820,D
TEST_76827,C
TEST_76828,D
TEST_76832,D
TEST_76834,D
TEST_76841,D
TEST_76852,D
TEST_76860,D
TEST_76870,D
TEST_76891,D
TEST_76894,C
TEST_76899,D
TEST_76924,D
TEST_76928,D
TEST_76935,D
TEST_76940,D
TEST_76955,D
TEST_76957,D
TEST_76961,D
TEST_76963,D
TEST_76968,C
TEST_76972,D
TEST_76974,D
TEST_76979,D
TEST_76980,D
TEST_76983,C
TEST_76989,C
TEST_76998,D
TEST_77009,C
TEST_77023,D
TEST_77040,D
TEST_77044,D
TEST_77045,D
TEST_77055,D
TEST_77077,C
TEST_77079,C
TEST_77083,D
TEST_77087,C
TEST_77091,D
TEST_77092,D
TEST_77096,D
TEST_77100,D
TEST_77102,D
TEST_77107,D
TEST_77110,C
TEST_77114,D
TEST_77120,C
TEST_77121,D
TEST_77126,C
TEST_77136,D
TEST_77167,D
TEST_77187,D
TEST_77188,D
TEST_77190,C
TEST_77200,C
TEST_77210,D
TEST_77216,D
TEST_77222,D
TEST_77226,D
TEST_77230,D
TEST_77233,D
TEST_77243,D
TEST_77247,D
TEST_77252,D
TEST_77253,D
TEST_77257,D
TEST_77263,D
TEST_77268,C
TEST_77272,D
TEST_77273,C
TEST_77277,D
TEST_77278,C
TEST_77280,D
TEST_77312,D
TEST_77314,C
TEST_77343,D
TEST_77361,D
TEST_77362,C
TEST_77363,D
TEST_77370,C
TEST_77372,C
TEST_77376,D
TEST_77383,D
TEST_77385,D
TEST_77389,C
TEST_77390,D
TEST_77393,C
TEST_77397,C
TEST_77400,D
TEST_77415,C
TEST_77416,D
TEST_77418,D
TEST_77426,D
TEST_77446,C
TEST_77458,D
TEST_77460,D
TEST_77462,D
TEST_77463,C
TEST_77465,C
TEST_77475,C
TEST_77485,D
TEST_77486,D
TEST_77487,D
TEST_77492,C
TEST_77503,D
TEST_77505,C
TEST_77506,D
TEST_77518,D
TEST_77526,C
TEST_77529,D
TEST_77536,D
TEST_77538,D
TEST_77540,D
TEST_77544,C
TEST_77560,C
TEST_77583,D
TEST_77584,D
TEST_77590,D
TEST_77593,C
TEST_77596,D
TEST_77601,D
TEST_77602,C
TEST_77608,D
TEST_77614,C
TEST_77616,D
TEST_77623,D
TEST_77627,D
TEST_77639,D
TEST_77642,D
TEST_77660,D
TEST_77663,D
TEST_77683,D
TEST_77690,C
TEST_77699,D
TEST_77715,C
TEST_77719,D
TEST_77720,D
TEST_77727,D
TEST_77729,C
TEST_77732,C
TEST_77734,C
TEST_77739,D
TEST_77741,D
TEST_77750,D
TEST_77760,D
TEST_77763,D
TEST_77768,C
TEST_77774,D
TEST_77784,C
TEST_77792,D
TEST_77800,C
TEST_77816,D
TEST_77820,D
TEST_77835,C
TEST_77836,C
TEST_77839,D
TEST_77845,D
TEST_77858,C
TEST_77866,D
TEST_77868,D
TEST_77869,C
TEST_77890,D
TEST_77897,D
TEST_77898,C
TEST_77902,D
TEST_77907,D
TEST_77908,C
TEST_77923,C
TEST_77925,D
TEST_77936,D
TEST_77937,C
TEST_77943,D
TEST_77947,D
TEST_77952,D
TEST_77974,D
TEST_77978,D
TEST_77996,D
TEST_77998,C
TEST_78011,D
TEST_78013,D
TEST_78015,D
TEST_78020,C
TEST_78033,D
TEST_78036,D
TEST_78041,C
TEST_78045,D
TEST_78046,C
TEST_78054,D
TEST_78058,D
TEST_78076,D
TEST_78077,D
TEST_78080,C
TEST_78082,C
TEST_78085,D
TEST_78092,C
TEST_78112,D
TEST_78116,D
TEST_78117,D
TEST_78118,D
TEST_78120,D
TEST_78122,D
TEST_78123,D
TEST_78130,D
TEST_78132,D
TEST_78143,C
TEST_78144,D
TEST_78149,D
TEST_78157,D
TEST_78165,C
TEST_78166,C
TEST_78167,C
TEST_78182,D
TEST_78183,D
TEST_78188,C
TEST_78190,D
TEST_78196,C
TEST_78200,D
TEST_78202,C
TEST_78217,D
TEST_78220,D
TEST_78234,D
TEST_78238,C
TEST_78246,D
TEST_78249,D
TEST_78255,D
TEST_78256,C
TEST_78257,C
TEST_78259,D
TEST_78264,D
TEST_78267,C
TEST_78271,D
TEST_78288,D
TEST_78289,D
TEST_78291,D
TEST_78296,C
TEST_78307,D
TEST_78308,D
TEST_78313,D
TEST_78322,D
TEST_78329,C
TEST_78337,D
TEST_78338,C
TEST_78346,C
TEST_78354,D
TEST_78368,D
TEST_78369,D
TEST_78370,D
TEST_78371,C
TEST_78378,D
TEST_78382,D
TEST_78389,D
TEST_78392,C
TEST_78395,D
TEST_78396,D
TEST_78403,D
TEST_78406,D
TEST_78415,C
TEST_78417,C
TEST_78430,C
TEST_78440,C
TEST_78446,D
TEST_78470,D
TEST_78476,C
TEST_78491,D
TEST_78492,D
TEST_78515,D
TEST_78519,C
TEST_78527,D
TEST_78528,D
TEST_78537,D
TEST_78548,C
TEST_78572,D
TEST_78577,C
TEST_78584,D
TEST_78588,D
TEST_78592,D
TEST_78598,D
TEST_78606,D
TEST_78609,D
TEST_78623,D
TEST_78631,D
TEST_78632,D
TEST_78643,C
TEST_78661,C
TEST_78665,D
TEST_78668,D
TEST_78672,D
TEST_78677,D
TEST_78682,D
TEST_78685,D
TEST_78691,C
TEST_78704,D
TEST_78710,D
TEST_78723,D
TEST_78727,D
TEST_78734,C
TEST_78735,D
TEST_78739,D
TEST_78740,D
TEST_78742,D
TEST_78743,D
TEST_78750,C
TEST_78752,D
TEST_78754,D
TEST_78756,C
TEST_78759,D
TEST_78769,D
TEST_78772,D
TEST_78782,C
TEST_78784,D
TEST_78788,D
TEST_78796,D
TEST_78799,C
TEST_78806,C
TEST_78808,D
TEST_78816,D
TEST_78817,D
TEST_78819,C
TEST_78824,C
TEST_78830,D
TEST_78836,D
TEST_78840,D
TEST_78875,D
TEST_78902,D
TEST_78927,D
TEST_78935,D
TEST_78937,C
TEST_78942,C
TEST_78948,C
TEST_78950,D
TEST_78954,D
TEST_78956,D
TEST_78999,D
TEST_79009,C
TEST_79012,C
TEST_79013,D
TEST_79016,D
TEST_79028,D
TEST_79034,D
TEST_79064,C
TEST_79065,D
TEST_79067,D
TEST_79069,D
TEST_79071,D
TEST_79072,D
TEST_79093,D
TEST_79099,D
TEST_79105,D
TEST_79114,D
TEST_79124,D
TEST_79134,D
TEST_79141,D
TEST_79153,C
TEST_79156,D
TEST_79168,C
TEST_79174,D
TEST_79176,D
TEST_79184,D
TEST_79189,D
TEST_79191,C
TEST_79198,D
TEST_79206,C
TEST_79213,D
TEST_79239,D
TEST_79251,D
TEST_79256,C
TEST_79282,D
TEST_79283,D
TEST_79284,D
TEST_79293,D
TEST_79295,C
TEST_79301,D
TEST_79304,D
TEST_79305,D
TEST_79312,D
TEST_79315,D
TEST_79337,C
TEST_79352,D
TEST_79365,D
TEST_79377,D
TEST_79382,D
TEST_79385,D
TEST_79391,D
TEST_79393,D
TEST_79398,C
TEST_79401,C
TEST_79402,D
TEST_79407,C
TEST_79415,D
TEST_79418,D
TEST_79421,D
TEST_79427,D
TEST_79449,C
TEST_79456,C
TEST_79461,D
TEST_79463,D
TEST_79467,D
TEST_79475,D
TEST_79481,D
TEST_79482,C
TEST_79485,C
TEST_79486,D
TEST_79487,D
TEST_79488,D
TEST_79496,C
TEST_79503,D
TEST_79506,C
TEST_79512,C
TEST_79514,D
TEST_79515,C
TEST_79519,D
TEST_79531,C
TEST_79532,D
TEST_79540,D
TEST_79544,D
TEST_79548,D
TEST_79552,D
TEST_79558,D
TEST_79563,D
TEST_79578,D
TEST_79585,D
TEST_79592,D
TEST_79601,C
TEST_79604,D
TEST_79611,C
TEST_79613,D
TEST_79617,D
TEST_79627,D
TEST_79628,C
TEST_79644,C
TEST_79645,D
TEST_79648,D
TEST_79662,D
TEST_79668,D
TEST_79685,D
TEST_79691,C
TEST_79692,D
TEST_79693,D
TEST_79707,D
TEST_79711,D
TEST_79713,D
TEST_79730,C
TEST_79742,D
TEST_79743,D
TEST_79746,C
TEST_79749,D
TEST_79750,D
TEST_79752,C
TEST_79754,D
TEST_79766,D
TEST_79775,D
TEST_79776,D
TEST_79789,D
TEST_79795,C
TEST_79806,D
TEST_79808,D
TEST_79816,D
TEST_79824,D
TEST_79836,D
TEST_79838,D
TEST_79839,D
TEST_79847,D
TEST_79851,C
TEST_79864,D
TEST_79877,C
TEST_79878,C
TEST_79890,D
TEST_79911,D
TEST_79930,D
TEST_79932,C
TEST_79947,D
TEST_79951,D
TEST_79956,D
TEST_79958,C
TEST_79961,D
TEST_79975,D
TEST_79983,D
TEST_79988,D
TEST_79992,C
TEST_79993,D
TEST_79996,C
TEST_79997,D
TEST_80000,D
TEST_80006,D
TEST_80024,D
TEST_80026,D
TEST_80032,D
TEST_80051,D
TEST_80061,C
TEST_80065,D
TEST_80067,C
TEST_80068,D
TEST_80075,D
TEST_80078,D
TEST_80082,D
TEST_80083,D
TEST_80094,C
TEST_80102,D
TEST_80109,D
TEST_80114,C
TEST_80120,D
TEST_80121,C
TEST_80132,C
TEST_80139,D
TEST_80146,D
TEST_80150,D
TEST_80154,D
TEST_80163,D
TEST_80169,D
TEST_80178,D
TEST_80179,D
TEST_80185,D
TEST_80206,D
TEST_80212,D
TEST_80217,D
TEST_80221,D
TEST_80225,D
TEST_80231,C
TEST_80236,C
TEST_80242,D
TEST_80245,D
TEST_80257,C
TEST_80260,D
TEST_80263,D
TEST_80266,D
TEST_80270,C
TEST_80274,D
TEST_80275,C
TEST_80276,D
TEST_80277,D
TEST_80278,C
TEST_80279,C
TEST_80281,C
TEST_80288,D
TEST_80292,D
TEST_80296,C
TEST_80297,C
TEST_80312,D
TEST_80319,D
TEST_80326,C
TEST_80328,C
TEST_80341,C
TEST_80347,D
TEST_80356,D
TEST_80369,C
TEST_80377,D
TEST_80390,D
TEST_80392,D
TEST_80395,D
TEST_80400,D
TEST_80406,D
TEST_80409,D
TEST_80414,D
TEST_80415,D
TEST_80421,D
TEST_80428,D
TEST_80430,D
TEST_80438,C
TEST_80444,D
TEST_80447,C
TEST_80450,D
TEST_80451,D
TEST_80463,D
TEST_80475,D
TEST_80477,D
TEST_80485,D
TEST_80487,D
TEST_80488,D
TEST_80490,D
TEST_80498,D
TEST_80509,D
TEST_80512,C
TEST_80514,D
TEST_80518,C
TEST_80527,D
TEST_80528,D
TEST_80529,C
TEST_80539,C
TEST_80542,D
TEST_80553,D
TEST_80572,D
TEST_80578,D
TEST_80595,D
TEST_80601,D
TEST_80606,D
TEST_80615,D
TEST_80624,D
TEST_80642,C
TEST_80648,C
TEST_80651,D
TEST_80652,C
TEST_80653,D
TEST_80662,D
TEST_80670,D
TEST_80673,D
TEST_80676,D
TEST_80690,D
TEST_80709,D
TEST_80713,D
TEST_80714,C
TEST_80717,D
TEST_80725,C
TEST_80733,C
TEST_80740,C
TEST_80742,D
TEST_80743,D
TEST_80749,D
TEST_80757,C
TEST_80758,C
TEST_80769,D
TEST_80772,D
TEST_80782,D
TEST_80798,D
TEST_80800,D
TEST_80816,D
TEST_80817,C
TEST_80820,D
TEST_80824,C
TEST_80825,D
TEST_80832,C
TEST_80844,D
TEST_80846,D
TEST_80848,D
TEST_80849,D
TEST_80850,D
TEST_80854,D
TEST_80856,C
TEST_80868,D
TEST_80873,C
TEST_80883,D
TEST_80891,D
TEST_80897,D
TEST_80899,D
TEST_80903,D
TEST_80904,D
TEST_80915,D
TEST_80919,C
TEST_80926,D
TEST_80931,D
TEST_80936,D
TEST_80939,C
TEST_80942,D
TEST_80947,D
TEST_80951,C
TEST_80953,C
TEST_80955,D
TEST_80957,C
TEST_80958,D
TEST_80963,D
TEST_80970,C
TEST_80982,D
TEST_80983,D
TEST_80985,D
TEST_80998,C
TEST_81008,D
TEST_81013,D
TEST_81014,C
TEST_81018,C
TEST_81019,C
TEST_81024,D
TEST_81028,D
TEST_81029,D
TEST_81033,C
TEST_81037,D
TEST_81038,D
TEST_81042,D
TEST_81050,D
TEST_81055,D
TEST_81056,C
TEST_81058,D
TEST_81060,C
TEST_81066,D
TEST_81068,C
TEST_81081,D
TEST_81083,D
TEST_81092,D
TEST_81097,D
TEST_81098,D
TEST_81101,C
TEST_81109,D
TEST_81114,C
TEST_81116,D
TEST_81123,D
TEST_81124,D
TEST_81132,D
TEST_81134,D
TEST_81143,D
TEST_81151,D
TEST_81159,D
TEST_81164,D
TEST_81173,D
TEST_81191,C
TEST_81195,C
TEST_81196,D
TEST_81203,D
TEST_81206,D
TEST_81208,D
TEST_81210,D
TEST_81213,D
TEST_81216,C
TEST_81258,C
TEST_81262,D
TEST_81265,D
TEST_81270,C
TEST_81273,C
TEST_81282,D
TEST_81284,D
TEST_81285,D
TEST_81298,D
TEST_81304,D
TEST_81305,C
TEST_81315,C
TEST_81321,D
TEST_81322,D
TEST_81339,C
TEST_81342,D
TEST_81357,C
TEST_81367,D
TEST_81374,D
TEST_81388,D
TEST_81398,D
TEST_81412,C
TEST_81415,C
TEST_81420,D
TEST_81422,D
TEST_81424,D
TEST_81436,D
TEST_81452,C
TEST_81464,C
TEST_81482,D
TEST_81493,C
TEST_81509,C
TEST_81512,D
TEST_81520,D
TEST_81524,D
TEST_81529,D
TEST_81532,D
TEST_81536,D
TEST_81537,C
TEST_81548,D
TEST_81549,D
TEST_81556,D
TEST_81561,D
TEST_81574,D
TEST_81576,D
TEST_81585,D
TEST_81589,D
TEST_81598,D
TEST_81610,D
TEST_81611,C
TEST_81617,D
TEST_81631,D
TEST_81636,D
TEST_81638,D
TEST_81640,C
TEST_81644,C
TEST_81647,C
TEST_81649,D
TEST_81658,D
TEST_81659,C
TEST_81662,C
TEST_81663,D
TEST_81672,C
TEST_81677,D
TEST_81679,C
TEST_81692,C
TEST_81696,C
TEST_81705,D
TEST_81710,D
TEST_81711,D
TEST_81712,D
TEST_81715,D
TEST_81717,D
TEST_81721,D
TEST_81723,C
TEST_81726,D
TEST_81743,C
TEST_81763,D
TEST_81764,D
TEST_81766,D
TEST_81772,D
TEST_81774,D
TEST_81778,D
TEST_81779,D
TEST_81784,D
TEST_81785,C
TEST_81791,D
TEST_81793,D
TEST_81796,C
TEST_81797,C
TEST_81799,D
TEST_81800,D
TEST_81801,D
TEST_81805,D
TEST_81806,C
TEST_81807,D
TEST_81810,D
TEST_81811,D
TEST_81812,C
TEST_81813,D
TEST_81817,D
TEST_81820,D
TEST_81829,D
TEST_81831,C
TEST_81833,D
TEST_81834,D
TEST_81843,C
TEST_81849,C
TEST_81856,C
TEST_81858,C
TEST_81864,D
TEST_81867,D
TEST_81868,D
TEST_81871,D
TEST_81876,D
TEST_81879,D
TEST_81884,D
TEST_81899,D
TEST_81900,D
TEST_81904,D
TEST_81916,D
TEST_81921,D
TEST_81923,D
TEST_81927,D
TEST_81933,D
TEST_81937,D
TEST_81940,D
TEST_81946,D
TEST_81958,D
TEST_81964,C
TEST_81966,D
TEST_81971,C
TEST_81988,D
TEST_81991,D
TEST_81993,D
TEST_81994,C
TEST_82001,D
TEST_82015,D
TEST_82019,D
TEST_82020,C
TEST_82025,D
TEST_82037,D
TEST_82047,D
TEST_82048,D
TEST_82050,C
TEST_82055,D
TEST_82069,C
TEST_82076,D
TEST_82080,C
TEST_82083,D
TEST_82090,D
TEST_82091,D
TEST_82104,D
TEST_82107,D
TEST_82114,D
TEST_82119,D
TEST_82121,D
TEST_82136,D
TEST_82142,D
TEST_82147,C
TEST_82150,D
TEST_82152,D
TEST_82153,D
TEST_82156,D
TEST_82158,D
TEST_82161,D
TEST_82162,D
TEST_82172,C
TEST_82173,D
TEST_82178,D
TEST_82187,C
TEST_82190,D
TEST_82201,D
TEST_82202,C
TEST_82203,D
TEST_82211,D
TEST_82220,D
TEST_82235,D
TEST_82237,D
TEST_82246,D
TEST_82248,D
TEST_82260,C
TEST_82265,D
TEST_82273,D
TEST_82275,C
TEST_82277,D
TEST_82290,C
TEST_82312,C
TEST_82313,D
TEST_82317,D
TEST_82321,D
TEST_82323,D
TEST_82328,C
TEST_82333,D
TEST_82335,D
TEST_82337,D
TEST_82340,C
TEST_82342,D
TEST_82351,C
TEST_82357,D
TEST_82359,D
TEST_82362,C
TEST_82375,D
TEST_82376,D
TEST_82393,D
TEST_82402,C
TEST_82403,C
TEST_82420,C
TEST_82421,C
TEST_82422,D
TEST_82431,C
TEST_82439,C
TEST_82442,D
TEST_82444,C
TEST_82451,D
TEST_82455,D
TEST_82460,D
TEST_82465,D
TEST_82466,D
TEST_82469,C
TEST_82470,C
TEST_82475,D
TEST_82483,C
TEST_82486,D
TEST_82487,D
TEST_82497,C
TEST_82498,D
TEST_82506,C
TEST_82518,D
TEST_82521,C
TEST_82522,D
TEST_82524,D
TEST_82528,C
TEST_82534,D
TEST_82538,D
TEST_82542,D
TEST_82548,D
TEST_82560,D
TEST_82561,D
TEST_82563,C
TEST_82571,D
TEST_82575,C
TEST_82576,D
TEST_82577,C
TEST_82578,D
TEST_82584,D
TEST_82591,D
TEST_82610,D
TEST_82615,D
TEST_82617,C
TEST_82625,D
TEST_82644,D
TEST_82645,C
TEST_82661,D
TEST_82668,C
TEST_82673,D
TEST_82674,D
TEST_82675,D
TEST_82677,C
TEST_82686,C
TEST_82695,D
TEST_82698,D
TEST_82704,D
TEST_82713,D
TEST_82721,D
TEST_82725,D
TEST_82734,C
TEST_82744,C
TEST_82765,D
TEST_82767,C
TEST_82770,C
TEST_82776,C
TEST_82778,C
TEST_82791,D
TEST_82793,D
TEST_82798,C
TEST_82803,D
TEST_82806,D
TEST_82814,D
TEST_82817,D
TEST_82819,D
TEST_82836,D
TEST_82837,D
TEST_82838,C
TEST_82850,D
TEST_82851,D
TEST_82855,D
TEST_82858,D
TEST_82866,C
TEST_82867,C
TEST_82877,D
TEST_82880,D
TEST_82883,C
TEST_82903,C
TEST_82925,C
TEST_82942,D
TEST_82943,D
TEST_82957,C
TEST_82968,D
TEST_82973,D
TEST_82990,D
TEST_82993,C
TEST_82994,D
TEST_82999,D
TEST_83001,D
TEST_83004,C
TEST_83010,D
TEST_83014,D
TEST_83019,D
TEST_83034,D
TEST_83043,D
TEST_83045,C
TEST_83059,D
TEST_83061,C
TEST_83066,D
TEST_83067,D
TEST_83082,D
TEST_83085,D
TEST_83086,D
TEST_83097,D
TEST_83111,D
TEST_83116,D
TEST_83117,D
TEST_83119,C
TEST_83123,D
TEST_83128,D
TEST_83131,D
TEST_83132,D
TEST_83149,D
TEST_83151,D
TEST_83154,D
TEST_83155,D
TEST_83156,C
TEST_83160,D
TEST_83161,D
TEST_83167,C
TEST_83174,D
TEST_83176,D
TEST_83177,C
TEST_83185,D
TEST_83190,D
TEST_83192,D
TEST_83202,D
TEST_83207,C
TEST_83213,D
TEST_83219,D
TEST_83220,D
TEST_83226,D
TEST_83227,C
TEST_83235,D
TEST_83236,D
TEST_83238,D
TEST_83239,D
TEST_83242,C
TEST_83243,D
TEST_83254,D
TEST_83256,C
TEST_83260,D
TEST_83261,D
TEST_83264,D
TEST_83267,D
TEST_83271,D
TEST_83272,D
TEST_83277,D
TEST_83284,D
TEST_83300,D
TEST_83308,D
TEST_83309,D
TEST_83313,C
TEST_83319,C
TEST_83324,D
TEST_83327,C
TEST_83328,D
TEST_83332,D
TEST_83340,D
TEST_83342,C
TEST_83343,C
TEST_83346,D
TEST_83356,D
TEST_83359,D
TEST_83362,D
TEST_83363,D
TEST_83371,D
TEST_83372,D
TEST_83373,D
TEST_83376,D
TEST_83378,D
TEST_83379,D
TEST_83381,D
TEST_83387,D
TEST_83391,D
TEST_83398,C
TEST_83402,D
TEST_83405,D
TEST_83428,D
TEST_83430,D
TEST_83435,D
TEST_83440,D
TEST_83443,D
TEST_83470,D
TEST_83484,D
TEST_83486,D
TEST_83489,D
TEST_83490,C
TEST_83497,C
TEST_83505,C
TEST_83506,D
TEST_83513,D
TEST_83514,D
TEST_83524,D
TEST_83538,C
TEST_83543,D
TEST_83546,D
TEST_83548,C
TEST_83549,D
TEST_83552,D
TEST_83555,D
TEST_83563,C
TEST_83566,C
TEST_83567,D
TEST_83568,D
TEST_83569,D
TEST_83572,D
TEST_83587,D
TEST_83603,D
TEST_83605,D
TEST_83607,D
TEST_83608,C
TEST_83614,C
TEST_83618,D
TEST_83629,D
TEST_83641,C
TEST_83644,D
TEST_83655,D
TEST_83657,C
TEST_83672,C
TEST_83673,D
TEST_83674,D
TEST_83676,D
TEST_83678,D
TEST_83688,D
TEST_83690,D
TEST_83693,D
TEST_83706,C
TEST_83717,D
TEST_83718,C
TEST_83727,D
TEST_83730,D
TEST_83735,D
TEST_83740,D
TEST_83744,C
TEST_83755,D
TEST_83757,D
TEST_83761,D
TEST_83763,C
TEST_83771,D
TEST_83778,D
TEST_83792,D
TEST_83805,D
TEST_83807,D
TEST_83808,D
TEST_83812,D
TEST_83813,D
TEST_83815,D
TEST_83819,D
TEST_83821,D
TEST_83826,D
TEST_83830,D
TEST_83835,C
TEST_83842,C
TEST_83847,D
TEST_83850,C
TEST_83852,D
TEST_83857,D
TEST_83865,C
TEST_83868,D
TEST_83869,D
TEST_83872,C
TEST_83873,D
TEST_83888,D
TEST_83890,D
TEST_83897,D
TEST_83901,D
TEST_83906,D
TEST_83912,D
TEST_83917,D
TEST_83920,D
TEST_83929,D
TEST_83933,D
TEST_83934,D
TEST_83935,C
TEST_83949,D
TEST_83952,D
TEST_83958,D
TEST_83959,D
TEST_83972,C
TEST_83974,C
TEST_83977,D
TEST_84001,D
TEST_84009,D
TEST_84012,C
TEST_84030,D
TEST_84038,D
TEST_84041,D
TEST_84046,D
TEST_84049,D
TEST_84050,D
TEST_84058,D
TEST_84069,D
TEST_84072,C
TEST_84073,D
TEST_84074,D
TEST_84076,C
TEST_84082,D
TEST_84099,C
TEST_84100,D
TEST_84102,D
TEST_84110,C
TEST_84120,D
TEST_84129,D
TEST_84145,D
TEST_84159,C
TEST_84165,D
TEST_84172,C
TEST_84173,C
TEST_84175,D
TEST_84182,C
TEST_84185,C
TEST_84220,C
TEST_84222,D
TEST_84225,D
TEST_84241,C
TEST_84244,D
TEST_84250,C
TEST_84252,D
TEST_84253,C
TEST_84256,D
TEST_84261,C
TEST_84265,D
TEST_84266,D
TEST_84268,D
TEST_84271,D
TEST_84272,D
TEST_84280,D
TEST_84288,C
